session_id,raw_text,predicted_intent,confidence_score,destination,parsed_budget,no_results_flag,timestamp,segment_label
drift_60326_620,có ai đi Măng Đen chưa review giúp,search_travel,0.868,Mộc Châu,,0,2026-05-28 01:19:52.059589,drift
drift_95564_659,tư vấn chữa lành Tà Năng 4 ngày 3 đêm,search_travel,0.889,Mộc Châu,300000.0,0,2026-05-28 01:41:29.140490,drift
drift_17144_505,bạn tên gì ạ,bot_challenge,0.851,,,0,2026-05-28 02:03:06.221391,drift
drift_51479_430,có chữa lành nào gần đây không,search_activity,0.877,Phú Quý,200000.0,0,2026-05-28 02:24:43.302292,drift
drift_66210_471,được,affirm,0.858,,,1,2026-05-28 02:46:20.383192,drift
drift_94487_712,tour giá rẻ,search_price,0.902,,5000000.0,0,2026-05-28 03:07:57.464093,drift
drift_86173_563,có ai đi Tà Năng chưa review giúp,search_travel,0.902,Cao Bằng,500000.0,0,2026-05-28 03:29:34.544994,drift
drift_93399_278,muốn đi Trị An 4 ngày 1 đêm chi phí sao,search_travel,0.97,Pù Luông,500000.0,0,2026-05-28 03:51:11.625895,drift
drift_48155_700,khoảng 3 ngày 1 đêm,inform,0.854,,,0,2026-05-28 04:12:48.706795,drift
drift_93293_377,mình cần tìm tour Huế giá rẻ,search_travel,0.916,Huế,8000000.0,0,2026-05-28 04:34:25.787696,drift
drift_78684_88,mình muốn team building ở Mộc Châu,search_travel,0.976,Cao Bằng,,0,2026-05-28 04:56:02.868597,drift
drift_47252_833,có được hoàn không,ask_policy_booking,0.906,,,0,2026-05-28 05:17:39.949498,drift
drift_98992_672,group 7 người muốn đi glamping Pù Luông,out_of_scope,0.91,Tà Năng,1500000.0,0,2026-05-28 05:39:17.030398,drift
drift_82280_477,tạm biệt,goodbye,0.891,,,0,2026-05-28 06:00:54.111299,drift
drift_30962_246,Đà Lạt,nlu_fallback,0.975,Đà Lạt,,1,2026-05-28 06:22:31.192200,drift
drift_16225_775,cho mình xin info tour Trị An,search_travel,0.955,Tà Xùa,1500000.0,0,2026-05-28 06:44:08.273101,drift
drift_25450_534,bao gồm những gì bot ơi,ask_tour_info,0.85,,,0,2026-05-28 07:05:45.354001,drift
drift_87609_555,tháng 4 đi đâu đẹp,search_destination,0.869,,,0,2026-05-28 07:27:22.434902,drift
drift_99274_149,tháng 2 đi đâu đẹp bot ơi,search_destination,0.907,,,0,2026-05-28 07:48:59.515803,drift
drift_74270_284,có tour team building nào không,out_of_scope,0.875,Măng Đen,1000000.0,0,2026-05-28 08:10:36.596704,drift
drift_24919_108,tìm tour Cao Bằng giá sinh viên,search_travel,0.892,Trị An,2000000.0,0,2026-05-28 08:32:13.677604,drift
drift_86555_275,bạn có biết nấu ăn không nhé,out_of_scope,0.903,,,0,2026-05-28 08:53:50.758505,drift
drift_48099_20,mở cửa hàng lúc mấy giờ ạ,out_of_scope,0.967,,,0,2026-05-28 09:15:27.839406,drift
drift_67387_330,chào bạn,greet,0.907,,,0,2026-05-28 09:37:04.920307,drift
drift_78359_887,khoảng 4 ngày 1 đêm nhé,inform,0.863,,800000.0,0,2026-05-28 09:58:42.001207,drift
drift_95435_35,muốn đi du lịch Hà Giang 3000k ạ,search_travel,0.891,Hà Giang,,0,2026-05-28 10:20:19.082108,drift
drift_14792_247,có ai đi Pù Luông chưa review giúp,out_of_scope,0.959,Cao Bằng,,0,2026-05-28 10:41:56.163009,drift
drift_89733_59,cho thuê xe team building,search_activity,0.962,,,1,2026-05-28 11:03:33.243910,drift
drift_17179_599,có ai đi Tà Năng chưa review giúp,out_of_scope,0.984,Tà Năng,1000000.0,0,2026-05-28 11:25:10.324810,drift
drift_79934_152,Pù Luông mùa nào đẹp nhất,ask_location_feature,0.956,Pù Luông,,0,2026-05-28 11:46:47.405711,drift
drift_48329_216,tìm tour Cao Bằng giá sinh viên,bot_challenge,0.908,Mộc Châu,300000.0,0,2026-05-28 12:08:24.486612,drift
drift_10428_397,tư vấn staycation Mộc Châu 5 ngày 4 đêm,bot_challenge,0.982,Phú Quý,500000.0,0,2026-05-28 12:30:01.567513,drift
drift_67582_595,cho mình xin info tour Tà Xùa,nlu_fallback,0.987,Măng Đen,500000.0,0,2026-05-28 12:51:38.648413,drift
drift_25602_310,thời tiết hôm nay thế nào,out_of_scope,0.861,,,1,2026-05-28 13:13:15.729314,drift
drift_97828_350,tour giá rẻ,search_price,0.907,,1000000.0,0,2026-05-28 13:34:52.810215,drift
drift_54507_204,chính sách hủy tour,ask_policy_booking,0.87,,,0,2026-05-28 13:56:29.891116,drift
drift_48494_667,Mộc Châu ạ,nlu_fallback,0.876,Mộc Châu,,0,2026-05-28 14:18:06.972016,drift
drift_76854_700,thuê đồ chữa lành ở đâu,search_activity,0.949,Pù Luông,,0,2026-05-28 14:39:44.052917,drift
drift_62420_968,cho mình hỏi tour Măng Đen ạ,search_travel,0.919,Măng Đen,10000000.0,0,2026-05-28 15:01:21.133818,drift
drift_65476_767,có team building nào gần đây không,search_activity,0.957,Trị An,200000.0,0,2026-05-28 15:22:58.214719,drift
drift_41559_68,xin chào,greet,0.959,,,0,2026-05-28 15:44:35.295619,drift
drift_96279_610,cho mình hỏi tour Mộc Châu gấp ạ,search_travel,0.871,Mộc Châu,,0,2026-05-28 16:06:12.376520,drift
drift_58408_600,tháng 3 đi đâu đẹp,search_destination,0.949,,,0,2026-05-28 16:27:49.457421,drift
